source_dataset,direction_class,hypothesis,state,window_sec,horizon_sec,oi_context,n,match_pct,signed_mean_bps,signed_median_bps
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,900,180,BUILDING,56,33.92857142857143,-0.7192131041071427,-1.598883895
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,900,180,STALE,2,50.0,-0.6240714949999999,-0.6240714949999999
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,900,180,UNWINDING,47,59.57446808510638,0.7739926023404254,0.45232989
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,900,300,BUILDING,56,35.714285714285715,0.43708136053571467,-1.4543946650000001
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,900,300,STALE,2,0.0,-2.58952483,-2.58952483
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,900,300,UNWINDING,46,41.30434782608695,0.7813729163043478,-0.65806074
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,900,600,BUILDING,54,50.0,1.0794205314814815,0.031175074999999997
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,900,600,STALE,2,0.0,-1.716091765,-1.716091765
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,900,600,UNWINDING,46,60.869565217391305,2.646697463913043,0.288637905
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,60,BUILDING,15,53.333333333333336,-0.10422954133333334,0.07817679
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,60,STALE,1,0.0,-1.32588136,-1.32588136
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,60,UNWINDING,18,44.44444444444444,-0.28690998500000003,-0.335256475
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,180,BUILDING,15,40.0,0.5642554826666668,-0.42227946
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,180,STALE,1,100.0,0.45235952,0.45235952
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,180,UNWINDING,18,55.55555555555556,-0.7038330333333334,1.0841183399999998
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,300,BUILDING,15,46.666666666666664,0.8729660820000001,-0.25014813
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,300,STALE,1,0.0,-3.08852364,-3.08852364
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,300,UNWINDING,18,50.0,-0.756773363888889,-0.046783039999999984
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,600,BUILDING,15,40.0,0.3264434726666668,-2.45524265
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,600,STALE,1,0.0,-0.15598604,-0.15598604
NEW_05M,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,1800,600,UNWINDING,18,50.0,0.5915160761111111,0.15594016000000002
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,60,BUILDING,52,61.53846153846154,0.31111049384615375,0.857506655
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,60,STALE,3,100.0,3.0155763033333334,3.18493878
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,60,UNWINDING,62,50.0,0.5447523958064519,0.007809525
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,180,BUILDING,49,51.02040816326531,1.3039067342857142,0.06235493
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,180,STALE,3,100.0,8.775768706666666,6.5305016
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,180,UNWINDING,58,43.10344827586207,0.662280245689655,-1.443696235
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,300,BUILDING,47,55.319148936170215,2.2980171693617018,0.79502532
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,300,STALE,3,66.66666666666667,3.5037698633333334,3.64652411
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,300,UNWINDING,53,43.39622641509434,1.704977154528302,-0.64545874
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,600,BUILDING,44,65.9090909090909,2.573043631136363,1.457461415
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,600,STALE,3,100.0,13.317015996666667,15.75544594
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,30,600,UNWINDING,45,53.333333333333336,3.0940916093333333,0.16896718
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,60,BUILDING,60,66.66666666666667,0.5603745109999996,0.35140739499999996
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,60,STALE,5,60.0,1.2412845139999997,2.9879481
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,60,UNWINDING,58,39.6551724137931,-0.14132683758620682,-0.13248277
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,180,BUILDING,58,43.10344827586207,0.5214294134482756,-0.69711254
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,180,STALE,5,80.0,5.4056381039999994,7.82411151
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,180,UNWINDING,51,39.21568627450981,0.025413105882353137,-1.16987524
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,300,BUILDING,57,49.12280701754386,0.538443864561403,-0.0311726
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,300,STALE,5,80.0,8.565832864,8.99464788
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,300,UNWINDING,51,35.294117647058826,0.19279572333333347,-1.29412498
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,600,BUILDING,52,55.76923076923077,1.4593210219230774,0.990022335
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,600,STALE,5,80.0,15.822469488,20.96184205
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,60,600,UNWINDING,45,55.55555555555556,1.3186291246666666,0.42099486
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,60,BUILDING,48,47.916666666666664,-0.1948761554166667,0.0
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,60,STALE,1,0.0,-3.88213889,-3.88213889
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,60,UNWINDING,42,35.714285714285715,-0.053550281190476244,-0.631441955
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,180,BUILDING,48,43.75,-0.8562887489583332,-1.3881656599999999
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,180,STALE,1,0.0,-5.39445805,-5.39445805
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,180,UNWINDING,42,38.095238095238095,-1.1429636635714284,-2.55240738
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,300,BUILDING,46,47.82608695652174,-1.233247398043478,-0.740460785
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,300,STALE,1,0.0,-1.82413755,-1.82413755
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,300,UNWINDING,42,47.61904761904762,0.1636172521428571,-0.015595475000000001
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,BUILDING,38,39.473684210526315,-0.1859425026315789,-0.608046605
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,STALE,1,0.0,-4.75523036,-4.75523036
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,UNWINDING,42,50.0,1.0436135309523809,0.21118077000000002
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,BUILDING,27,66.66666666666667,0.5867160222222223,0.63924264
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,STALE,1,0.0,-3.88213889,-3.88213889
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,UNWINDING,21,52.38095238095238,0.07386196809523811,0.01561612
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,BUILDING,27,55.55555555555556,1.2867673455555557,0.29636701
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,STALE,1,0.0,-5.39445805,-5.39445805
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,UNWINDING,20,40.0,-0.48785393699999996,-0.062502895
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,BUILDING,25,68.0,2.176068594,3.13525098
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,STALE,1,0.0,-1.82413755,-1.82413755
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,UNWINDING,19,63.1578947368421,0.17438363368421048,0.29225688
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,BUILDING,24,45.833333333333336,0.26944404166666674,-0.41947559500000003
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,STALE,1,0.0,-4.75523036,-4.75523036
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,UNWINDING,19,36.8421052631579,-0.5678592136842107,-1.03066381
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,BUILDING,9,66.66666666666667,0.8301086855555555,0.48326425
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,UNWINDING,17,47.05882352941177,-0.8720991111764705,-0.7016023
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,BUILDING,9,66.66666666666667,0.903562768888889,0.29636701
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,UNWINDING,17,29.41176470588235,-2.725211480588236,-2.33786516
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,BUILDING,9,88.88888888888889,1.4576116833333332,1.71480862
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,UNWINDING,17,35.294117647058826,-1.1328861247058821,-1.3239896
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,BUILDING,9,66.66666666666667,1.016978678888889,0.74828012
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,UNWINDING,17,23.529411764705884,-3.235524798235294,-4.19401612
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,60,STALE,1,0.0,-3.88213889,-3.88213889
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,60,UNWINDING,24,33.333333333333336,-1.1438293608333334,-2.010816555
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,180,STALE,1,0.0,-5.39445805,-5.39445805
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,180,UNWINDING,24,16.666666666666668,-2.869388892083333,-3.407251015
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,300,STALE,1,0.0,-1.82413755,-1.82413755
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,300,UNWINDING,24,33.333333333333336,-1.4382163529166665,-0.608078415
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,600,STALE,1,0.0,-4.75523036,-4.75523036
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,600,UNWINDING,24,16.666666666666668,-3.40893793125,-3.26678892
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,BUILDING,857,49.12485414235706,-0.03526136053675605,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,STALE,31,38.70967741935484,-1.006646667419355,-1.19835733
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,UNCHANGED,1,0.0,-2.949345,-2.949345
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,UNWINDING,806,49.75186104218362,-0.04923328569478921,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,BUILDING,848,47.87735849056604,-0.08423418374999991,-0.116907635
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,STALE,29,68.96551724137932,0.8441482886206907,2.68834548
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,UNCHANGED,1,0.0,0.0,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,UNWINDING,799,51.18898623279099,-0.014626004793491925,0.15591162
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,BUILDING,836,52.39234449760765,0.04469802241626831,0.202725685
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,STALE,28,75.0,3.355735015357143,3.34122939
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,UNCHANGED,1,0.0,-0.35330695,-0.35330695
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,UNWINDING,787,53.1130876747141,-0.033118814307496545,0.32762844
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,600,BUILDING,802,51.3715710723192,-0.4269522228428919,0.18575762
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,600,STALE,27,66.66666666666667,7.330936545555553,5.82278753
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,600,UNCHANGED,1,100.0,0.21505641,0.21505641
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,600,UNWINDING,765,49.93464052287582,-0.7955881715032674,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,60,BUILDING,417,47.48201438848921,-0.237274344172662,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,60,STALE,9,55.55555555555556,1.3983750222222222,2.5483452
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,60,UNWINDING,414,48.55072463768116,-0.16602676833333327,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,180,BUILDING,410,48.53658536585366,-0.34095121607317064,-0.093764725
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,180,STALE,9,66.66666666666667,3.596738944444444,7.39088079
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,180,UNWINDING,410,51.21951219512195,-0.21560348997561002,0.10142508
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,300,BUILDING,402,50.74626865671642,-0.33009370990049736,0.06248496
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,300,STALE,7,85.71428571428571,10.28161636,13.62730405
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,300,UNWINDING,404,50.99009900990099,-0.24203712455445525,0.163845065
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,600,BUILDING,387,51.42118863049095,-0.9157499067183466,0.1873782
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,600,STALE,7,100.0,25.641247992857142,30.11294285
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,600,UNWINDING,392,48.724489795918366,-1.4546644260969381,-0.185817375
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,60,BUILDING,100,51.0,-0.23295138550000025,0.015614054999999998
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,60,STALE,4,25.0,-3.1774556350000003,-3.4547174050000002
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,60,UNWINDING,113,47.78761061946903,0.12519699663716807,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,180,BUILDING,99,46.464646464646464,-0.9025082647474748,-0.21820517
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,180,STALE,4,50.0,1.5686446200000002,0.6288751149999999
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,180,UNWINDING,113,53.982300884955755,0.6186155522123894,0.26546655
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,300,BUILDING,96,47.916666666666664,-2.017165820416667,-0.01563866
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,300,STALE,3,33.333333333333336,1.3760510033333333,-3.31479847
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,300,UNWINDING,113,54.86725663716814,0.5835956871681416,0.5614359
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,600,BUILDING,89,37.07865168539326,-3.989616939887641,-1.84346484
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,600,STALE,3,33.333333333333336,6.582358946666667,-5.68028847
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,600,UNWINDING,110,56.36363636363637,0.36762239018181786,0.6976285900000001
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,60,BUILDING,67,47.76119402985075,-0.34817267104477606,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,60,STALE,2,50.0,-1.05666582,-1.05666582
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,60,UNWINDING,72,51.388888888888886,-0.06211481222222232,0.01558414
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,180,BUILDING,65,47.69230769230769,-0.731773574,-0.1535603
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,180,STALE,2,50.0,3.073270465,3.073270465
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,180,UNWINDING,71,47.88732394366197,0.6384931366197183,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,300,BUILDING,61,36.0655737704918,-2.025190075081967,-1.67412722
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,300,STALE,2,50.0,3.58795641,3.58795641
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,300,UNWINDING,70,55.714285714285715,0.5719135294285714,0.51452191
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,600,BUILDING,56,33.92857142857143,-3.5496224319642864,-1.93131587
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,600,STALE,2,50.0,11.410618265,11.410618265
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,600,UNWINDING,68,69.11764705882354,1.6482234573529406,1.26419488
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,60,BUILDING,8,87.5,1.14107632875,0.854537745
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,60,UNWINDING,5,80.0,0.99536999,1.75277431
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,180,BUILDING,8,100.0,4.8209709525,2.0070943349999997
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,180,UNWINDING,5,100.0,3.3723161420000003,3.67781697
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,300,BUILDING,8,100.0,5.9843116612500005,1.74563407
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,300,UNWINDING,5,100.0,2.57533767,2.14408904
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,600,BUILDING,6,100.0,14.864672145,4.474961305
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,600,UNWINDING,5,100.0,6.229162718,5.30544661
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,60,BUILDING,857,45.27421236872812,0.03526136053675604,-0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,60,STALE,31,61.29032258064516,1.006646667419355,1.19835733
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,60,UNCHANGED,1,100.0,2.949345,2.949345
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,60,UNWINDING,806,42.4317617866005,0.04923328569478921,-0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,180,BUILDING,848,51.06132075471698,0.08423418374999991,0.116907635
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,180,STALE,29,31.03448275862069,-0.8441482886206907,-2.68834548
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,180,UNCHANGED,1,0.0,0.0,-0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,180,UNWINDING,799,48.18523153942428,0.014626004793491925,-0.15591162
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,300,BUILDING,836,47.36842105263158,-0.04469802241626831,-0.202725685
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,300,STALE,28,25.0,-3.355735015357143,-3.34122939
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,300,UNCHANGED,1,100.0,0.35330695,0.35330695
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,300,UNWINDING,787,46.37865311308767,0.033118814307496545,-0.32762844
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,600,BUILDING,802,48.6284289276808,0.4269522228428919,-0.18575762
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,600,STALE,27,33.333333333333336,-7.330936545555553,-5.82278753
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,600,UNCHANGED,1,0.0,-0.21505641,-0.21505641
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,600,UNWINDING,765,49.93464052287582,0.7955881715032674,-0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,60,BUILDING,417,46.52278177458034,0.237274344172662,-0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,60,STALE,9,44.44444444444444,-1.3983750222222222,-2.5483452
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,60,UNWINDING,414,43.47826086956522,0.16602676833333327,-0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,180,BUILDING,410,50.97560975609756,0.34095121607317064,0.093764725
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,180,STALE,9,33.333333333333336,-3.596738944444444,-7.39088079
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,180,UNWINDING,410,48.048780487804876,0.21560348997561002,-0.10142508
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,300,BUILDING,402,48.756218905472636,0.33009370990049736,-0.06248496
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,300,STALE,7,14.285714285714286,-10.28161636,-13.62730405
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,300,UNWINDING,404,48.01980198019802,0.24203712455445525,-0.163845065
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,600,BUILDING,387,48.320413436692505,0.9157499067183466,-0.1873782
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,600,STALE,7,0.0,-25.641247992857142,-30.11294285
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,600,UNWINDING,392,51.275510204081634,1.4546644260969381,0.185817375
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,60,BUILDING,100,40.0,0.23295138550000025,-0.015614054999999998
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,60,STALE,4,75.0,3.1774556350000003,3.4547174050000002
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,60,UNWINDING,113,43.36283185840708,-0.12519699663716807,-0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,180,BUILDING,99,53.535353535353536,0.9025082647474748,0.21820517
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,180,STALE,4,50.0,-1.5686446200000002,-0.6288751149999999
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,180,UNWINDING,113,46.017699115044245,-0.6186155522123894,-0.26546655
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,300,BUILDING,96,51.041666666666664,2.017165820416667,0.01563866
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,300,STALE,3,66.66666666666667,-1.3760510033333333,3.31479847
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,300,UNWINDING,113,45.13274336283186,-0.5835956871681416,-0.5614359
